date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:28:04	65188/65188	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22fea4-5d05d442eb180%22	https://doccure.dreamguystech.com/html/template/assets/fonts/Feather.woff?sdxovp	doccure.dreamguystech.com/html/template/assets/fonts/Feather144f.woff	(from https://doccure.dreamguystech.com/html/template/assets/css/feather.css)
09:28:05	222298/222298	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223645a-5d05d442eb180%22	https://doccure.dreamguystech.com/html/template/assets/fonts/Feather.svg?sdxovp	doccure.dreamguystech.com/html/template/assets/fonts/Feather144f.svg	(from https://doccure.dreamguystech.com/html/template/assets/css/feather.css)
09:28:06	20846/20846	---MCZ	200	added ('OK')	text/html	date:Thu,%2006%20Oct%202022%2009:28:04%20GMT	https://doccure.dreamguystech.com/html/template/product-healthcare.html	doccure.dreamguystech.com/html/template/product-healthcare.html	(from https://doccure.dreamguystech.com/html/template/add-billing.html)
09:28:07	32082/32082	---M-Z	200	added ('OK')	text/css	etag:%227d52-5cc6aeec46000-gzip%22	https://doccure.dreamguystech.com/html/template/assets/plugins/jquery-ui/jquery-ui.min.css	doccure.dreamguystech.com/html/template/assets/plugins/jquery-ui/jquery-ui.min.css	(from https://doccure.dreamguystech.com/html/template/dependent.html)
09:28:07	5251/5251	---M--	200	added ('OK')	image/jpeg	etag:%221483-5d05d442eb180%22	https://doccure.dreamguystech.com/html/template/assets/img/patients/patient16.jpg	doccure.dreamguystech.com/html/template/assets/img/patients/patient16.jpg	(from https://doccure.dreamguystech.com/html/template/dependent.html)
09:28:08	5110/5110	---M--	200	added ('OK')	image/jpeg	etag:%2213f6-5d05d442eb180%22	https://doccure.dreamguystech.com/html/template/assets/img/patients/patient17.jpg	doccure.dreamguystech.com/html/template/assets/img/patients/patient17.jpg	(from https://doccure.dreamguystech.com/html/template/dependent.html)
09:28:09	5461/5461	---M--	200	added ('OK')	image/jpeg	etag:%221555-5d05d442eb180%22	https://doccure.dreamguystech.com/html/template/assets/img/patients/patient18.jpg	doccure.dreamguystech.com/html/template/assets/img/patients/patient18.jpg	(from https://doccure.dreamguystech.com/html/template/dependent.html)
09:28:10	5731/5731	---M--	200	added ('OK')	image/jpeg	etag:%221663-5d05d442eb180%22	https://doccure.dreamguystech.com/html/template/assets/img/patients/patient19.jpg	doccure.dreamguystech.com/html/template/assets/img/patients/patient19.jpg	(from https://doccure.dreamguystech.com/html/template/dependent.html)
09:28:11	3669/3669	---M--	200	added ('OK')	image/png	etag:%22e55-5cc6b01d73000%22	https://doccure.dreamguystech.com/html/template/assets/img/upload-icon.png	doccure.dreamguystech.com/html/template/assets/img/upload-icon.png	(from https://doccure.dreamguystech.com/html/template/medical-records.html)
09:28:12	7006/7006	---M--	200	added ('OK')	image/png	etag:%221b5e-5cc6aeec46000%22	https://doccure.dreamguystech.com/html/template/assets/plugins/jquery-ui/images/ui-icons_444444_256x240.png	doccure.dreamguystech.com/html/template/assets/plugins/jquery-ui/images/ui-icons_444444_256x240.png	(from https://doccure.dreamguystech.com/html/template/assets/plugins/jquery-ui/jquery-ui.css)
